Sentence,Token,PosTag,NERtag
311,caras,n,0
311,conseguiam,v-fin,0
311,prestígio,n,0
311,",",",",0
311,aceitação,n,0
311,",",",",0
311,respeito,n,0
311,",",",",0
311,medo,n,0
311,e,conj-c,0
311,obediência,n,0
311,",",",",0
311,em,prp,0
311,pouco,pron-det,0
311,tempo,n,0
311,de,prp,0
311,existência,n,0
311,.,.,0
312,Designados,v-pcp,0
312,de,prp,0
312,valentões,n,0
312,e,conj-c,0
312,impondo,v-ger,0
312,respeito,n,0
312,pelo,adj,0
312,calibre,adj,0
312,da,prop,0
312,arma,v-fin,0
312,que,conj-s,0
312,carregavam,v-fin,0
312,amarrada,v-pcp,0
312,à,adv,0
312,cintura,n,0
312,–,adj,0
312,viviam,v-fin,0
312,",",",",0
312,geralmente,adv,0
312,",",",",0
312,até,prp,0
312,os,art,0
312,35,num,0
312,anos,n,0
312,–,adj,0
312,no,adj,0
312,início,n,0
312,do,adj,0
312,século,n,0
312,XXI,adj,0
312,",",",",0
312,as,art,0
312,últimas,adj,0
312,pesquisas,n,0
312,indicam,v-fin,0
312,que,conj-s,0
312,eles,pron-pers,0
312,batem,v-fin,0
312,o,art,0
312,paletó,n,0
312,antes,adv,0
312,de,prp,0
312,completar,v-inf,0
312,25,num,0
312,anos,n,0
312,.,.,0
313,Isso,prop,0
313,considerando,v-ger,0
313,o,art,0
313,criminoso,adj,0
313,comum,adj,0
313,",",",",0
313,não,adv,0
313,as,art,0
313,grandes,adj,0
313,estrelas,n,0
313,",",",",0
313,com,prp,0
313,quem,pron-indp,0
313,nunca,adv,0
313,tive,v-fin,0
313,contato.Diante,adv,0
313,desse,v-fin,0
313,mundo,n,0
313,sedutor,n,0
313,e,conj-c,0
313,contraditório,n,0
313,",",",",0
313,a,art,0
313,turma,n,0
313,se,pron-pers,0
313,virava,v-fin,0
313,como,adv,0
313,podia,n,0
313,.,.,0
314,Alguns,n,0
314,pivetes,adj,0
314,vendiam,v-fin,0
314,picolés,prop,0
314,",",",",0
314,o,art,0
314,Tio,n,0
314,Jotão,prop,0
314,chegou,v-fin,0
314,a,prp,0
314,inventar,v-inf,0
314,uma,art,0
314,fabriqueta,n,0
314,de,prp,0
314,picolés,n,0
314,e,conj-c,0
314,sorvetes,n,0
314,que,pron-indp,0
314,os,art,0
314,meus,pron-det,0
314,irmãos,n,0
314,mais,adv,0
314,jovens,adj,0
314,vendiam,v-fin,0
314,para,prp,0
314,descolar,v-inf,0
314,um,art,0
314,troco,n,0
314,.,.,0
315,O,art,0
315,Gago,n,0
315,e,conj-c,0
315,o,art,0
315,Binha,prop,0
315,venderam,v-fin,0
315,jornal,n,0
315,no,adj,0
315,centro,n,0
315,de,prp,0
315,Duque,n,0
315,de,prp,0
315,Caxias,n,0
315,–,adj,0
315,município,adj,0
315,vizinho,n,0
315,.,.,0
316,Alguns,prop,0
316,trabalhavam,v-fin,0
316,de,prp,0
316,sinaleiros,n,0
316,para,prp,0
316,a,art,0
316,boca,n,0
316,de,prp,0
316,fumo,n,0
316,que,pron-indp,0
316,se,pron-pers,0
316,radicava,v-fin,0
316,no,adv,0
316,ﬁ,adj,0
316,m,n,0
316,da,adj,0
316,rua,n,0
316,",",",",0
316,próximo,adj,0
316,ao,prp,0
316,Campo,v-inf,0
316,do,adv,0
316,Jurema,adj,0
316,.,.,0
317,Com,prop,0
317,a,art,0
317,função,n,0
317,de,prp,0
317,avisar,v-inf,0
317,quando,adv,0
317,a,art,0
317,polícia,n,0
317,estava,v-fin,0
317,por,prp,0
317,vir,v-inf,0
317,",",",",0
317,eles,pron-pers,0
317,usavam,v-fin,0
317,códigos,n,0
317,que,pron-indp,0
317,podiam,v-fin,0
317,ser,v-inf,0
317,por,prp,0
317,intermédio,n,0
317,de,prp,0
317,uma,art,0
317,pipa,n,0
317,dibicada,v-pcp,0
317,–,prop,0
317,colocando-a,num,0
317,para,prp,0
317,os,art,0
317,lados,n,0
317,ou,conj-c,0
317,para,prp,0
317,baixo,adv,0
317,–,n,0
317,sobre,prp,0
317,a,art,0
317,casa,n,0
317,onde,adv,0
317,se,pron-pers,0
317,localizava,v-fin,0
317,a,art,0
317,boca,n,0
317,ou,conj-c,0
317,usavam,v-fin,0
317,assovios,n,0
317,e,conj-c,0
317,palavras,n,0
317,de,prp,0
317,ordem,n,0
317,",",",",0
317,como,adv,0
317,",",",",0
317,por,prp,0
317,exemplo,n,0
317,:,adj,0
317,“,adj,0
317,Olha,v-fin,0
317,a,prp,0
317,Portela,prop,0
317,na,adv,0
317,área,n,0
317,”,adj,0
317,",",",",0
317,quando,adv,0
317,se,pron-pers,0
317,tratava,v-fin,0
317,da,adj,0
317,Polícia,n,0
317,Militar,adj,0
317,",",",",0
317,pois,conj-s,0
317,o,art,0
317,carro,n,0
317,desses,adj,0
317,policiais,adj,0
317,era,v-fin,0
317,geralmente,adv,0
317,azul,adj,0
317,e,conj-c,0
317,branco,adj,0
317,",",",",0
317,as,art,0
317,mesmas,pron-det,0
317,cores,n,0
317,da,adj,0
317,escola,n,0
317,de,prp,0
317,samba,n,0
317,do,adj,0
317,bairro,n,0
317,de,prp,0
317,Madureira,prop,0
317,;,;,0
317,o,art,0
317,grito,n,0
317,ainda,adv,0
317,podia,v-fin,0
317,ser,v-inf,0
317,:,adj,0
317,“,adj,0
317,Botafogo,prop,0
317,",",",",0
317,Botafogo,prop,0
317,!,!,0
317,”,prop,0
317,",",",",0
317,o,pron-det,0
317,que,pron-indp,0
317,queria,v-fin,0
317,dizer,v-inf,0
317,Polícia,n,0
317,Civil,adj,0
317,",",",",0
317,pelo,adj,0
317,mesmo,adv,0
317,motivo,n,0
317,das,v-pcp,0
317,cores,n,0
317,.,.,0
318,Tanto,adv,0
318,o,art,0
318,time,n,0
318,quanto,adv,0
318,os,art,0
318,carros,n,0
318,desses,adj,0
318,policiais,adj,0
318,eram,v-fin,0
318,preto,adj,0
318,e,conj-c,0
318,branco,adj,0
318,.,.,0
319,Muitos,n,0
319,pré-adolescentes,adj,0
319,e,conj-c,0
319,adolescentes,adj,0
319,trabalhavam,v-fin,0
319,bem,adv,0
319,mais,adv,0
319,duro,adj,0
319,que,conj-s,0
319,os,art,0
319,vendedores,n,0
319,e,conj-c,0
319,sinaleiros,n,0
319,.,.,0
320,Uma,num,0
320,parte,n,0
320,signiﬁ,adj,0
320,cativa,adj,0
320,dos,v-pcp,0
320,guris,adj,0
320,fazia,v-fin,0
320,bicos,adj,0
320,na,adj,0
320,construção,n,0
320,civil,adj,0
320,",",",",0
320,eram,v-fin,0
320,ajudantes,n,0
320,de,prp,0
320,pedreiros,n,0
320,ou,conj-c,0
320,serventes,n,0
320,de,prp,0
320,obra,n,0
320,",",",",0
320,eu,pron-pers,0
320,mesmo,adv,0
320,cheguei,v-fin,0
320,a,prp,0
320,ser,v-inf,0
320,servente,adv,0
320,do,adj,0
320,Tio,n,0
320,Jotão,adj,0
320,.,.,0
321,Não,prop,0
321,posso,v-fin,0
321,deixar,v-inf,0
321,de,prp,0
321,lhes,pron-pers,0
321,contar,v-inf,0
321,sobre,prp,0
321,a,art,0
321,meninada,n,0
321,que,pron-indp,0
321,catava,v-fin,0
321,lata,n,0
321,velha,adj,0
321,",",",",0
321,juntava,v-fin,0
321,garrafa,prop,0
321,ou,conj-c,0
321,descascava,v-fin,0
321,ﬁ,adv,0
321,os,pron-det,0
321,de,prp,0
321,cobre,n,0
321,que,pron-indp,0
321,",",",",0
321,para,prp,0
321,valer,v-inf,0
321,mais,adv,0
321,",",",",0
321,eram,v-fin,0
321,enrolados,v-pcp,0
321,em,prp,0
321,volta,n,0
321,de,prp,0
321,uma,art,0
321,pedra,n,0
321,para,prp,0
321,adquirir,v-inf,0
321,maior,adj,0
321,peso,n,0
321,ao,prp,0
321,ser,v-inf,0
321,vendido,v-pcp,0
321,no,adv,0
321,ferro,n,0
321,velho.Os,adj,0
321,moleques,n,0
321,menos,adv,0
321,necessitados,v-pcp,0
321,juntavam,v-fin,0
321,toda,pron-det,0
321,parafernália,n,0
321,possível,adj,0
321,e,conj-c,0
321,",",",",0
321,em,prp,0
321,vez,n,0
321,de,prp,0
321,trocar,v-inf,0
321,no,adv,0
321,ferro,n,0
321,velho,adj,0
321,por,prp,0
321,migalhas,n,0
321,de,prp,0
321,dinheiro,n,0
321,",",",",0
321,preferiam,v-fin,0
321,transformá-la,n,0
321,em,prp,0
321,pintos,n,0
321,.,.,0
322,Isso,in,0
322,mesmo,adv,0
322,",",",",0
322,faziam,v-fin,0
322,um,art,0
322,escambo,n,0
322,com,prp,0
322,o,art,0
322,seu,pron-det,0
322,Zé,n,0
322,do,adj,0
322,Burro,v-fin,0
322,pelos,adj,0
322,ﬁ,adj,0
322,lhotes,adj,0
322,das,v-pcp,0
322,galinhas.O,v-fin,0
322,interessante,adj,0
322,dessa,v-inf,0
322,parte,n,0
322,da,adj,0
322,história,n,0
322,era,v-fin,0
322,que,conj-s,0
322,o,art,0
322,seu,pron-det,0
322,Zé,n,0
322,do,adj,0
322,Burro,adj,0
322,tingia,v-fin,0
322,os,art,0
322,pequenos,adj,0
322,pintos,n,0
322,para,prp,0
322,fazer,v-inf,0
322,a,art,0
322,criançada,n,0
322,acreditar,v-inf,0
322,que,conj-s,0
322,os,art,0
322,bichos,n,0
322,eram,v-fin,0
322,de,prp,0
322,raça,n,0
322,e,conj-c,0
322,não,adv,0
322,de,prp,0
322,granja,n,0
322,.,.,0
323,Quando,v-ger,0
323,o,art,0
323,referido,v-pcp,0
323,empenado,v-pcp,0
323,começava,v-fin,0
323,a,prp,0
323,mudar,v-inf,0
323,de,prp,0
323,cor,n,0
323,",",",",0
323,era,v-fin,0
323,aquela,pron-det,0
323,frustração,n,0
323,.,.,0
324,Geralmente,adv,0
324,",",",",0
324,o,art,0
324,dono,n,0
324,da,v-fin,0
324,pequena,adj,0
324,ave,n,0
324,a,prp,0
324,abandonava,v-fin,0
324,nos,pron-pers,0
324,matagais,adj,0
324,da,v-fin,0
324,quebrada,v-pcp,0
324,.,.,0
325,Nesse,v-fin,0
325,caso,n,0
325,",",",",0
325,a,art,0
325,exceção,n,0
325,ﬁ,adj,0
325,ca,v-fin,0
325,para,prp,0
325,o,art,0
325,nosso,pron-det,0
325,irmãozinho,n,0
325,Terra,v-fin,0
325,Quente,adv,0
325,que,conj-s,0
325,",",",",0
325,ao,prp,0
325,se,pron-pers,0
325,ver,v-inf,0
325,trapaceado,v-pcp,0
325,",",",",0
325,vingava-se,v-fin,0
325,no,pron-pers,0
325,ﬁ,adj,0
325,lhote,n,0
325,de,prp,0
325,galo,n,0
325,",",",",0
325,decepandolhe,v-fin,0
325,a,art,0
325,cabeça,n,0
325,.,.,0
326,Com,v-fin,0
326,o,art,0
326,passar,v-inf,0
326,de,prp,0
326,uma,art,0
326,ou,conj-c,0
326,duas,num,0
326,semanas,n,0
326,",",",",0
326,normalmente,adv,0
326,",",",",0
326,os,art,0
326,pintos,n,0
326,morriam,v-fin,0
326,de,prp,0
326,fome,n,0
326,",",",",0
326,de,prp,0
326,frio,n,0
326,ou,conj-c,0
326,de,prp,0
326,alguma,pron-det,0
326,peste,n,0
326,que,pron-indp,0
326,já,adv,0
326,os,art,0
326,acompanhava,v-fin,0
326,.,.,0
327,Às,prop,0
327,vezes,n,0
327,e,conj-c,0
327,muito,adv,0
327,raramente,adv,0
327,",",",",0
327,escapava,v-fin,0
327,um,art,0
327,infeliz,adj,0
327,bichinho.Nessa,adj,0
327,idade,n,0
327,",",",",0
327,um,art,0
327,grande,adj,0
327,dilema,n,0
327,começava,v-fin,0
327,a,prp,0
327,existir,v-inf,0
327,na,adv,0
327,cabeça,n,0
327,dos,v-pcp,0
327,meninos,adv,0
327,",",",",0
327,principalmente,adv,0
327,",",",",0
327,os,art,0
327,mais,adv,0
327,necessitados,v-pcp,0
327,:,adv,0
327,“,v-fin,0
327,Que,prp,0
327,caminho,n,0
327,seguir,v-inf,0
327,?,?,0
327,”,prop,0
327,.,.,0
328,Inicialmente,adv,0
328,",",",",0
328,as,art,0
328,opções,n,0
328,eram,v-fin,0
328,muito,adv,0
328,pouco,pron-det,0
328,generosas,adj,0
328,.,.,0
329,Se,conj-s,0
329,por,prp,0
329,um,art,0
329,lado,n,0
329,os,art,0
329,adultos-heróis,n,0
329,do,v-fin,0
329,dia-adia,v-fin,0
329,conseguiam,v-fin,0
329,com,prp,0
329,muito,adv,0
329,sacrifício,prp,0
329,ganhar,v-inf,0
329,um,art,0
329,salário,n,0
329,de,prp,0
329,miséria,n,0
329,para,prp,0
329,suprir,v-inf,0
329,as,art,0
329,necessidades,n,0
329,alimentares,adj,0
329,imediatas,adj,0
329,",",",",0
329,do,v-fin,0
329,outro,pron-det,0
329,",",",",0
329,víamos,v-fin,0
329,com,prp,0
329,muita,pron-det,0
329,frequência,n,0
329,os,art,0
329,criminosos,n,0
329,que,pron-indp,0
329,repousavam,v-fin,0
329,no,adv,0
329,Noia,n,0
329,",",",",0
329,ou,conj-c,0
329,mesmo,adv,0
329,os,pron-det,0
329,que,pron-indp,0
329,lá,adv,0
329,agiam,v-fin,0
329,",",",",0
329,como,adv,0
329,era,v-fin,0
329,o,art,0
329,caso,n,0
329,do,v-fin,0
329,Mazinho,prop,0
329,",",",",0
329,desﬁ,prop,0
329,larem,v-fin,0
329,com,prp,0
329,tremendos,v-pcp,0
329,carrões,n,0
329,",",",",0
329,acompanhados,v-pcp,0
329,de,prp,0
329,mulheres,n,0
329,lindíssimas,adj,0
329,",",",",0
329,portadoras,n,0
329,de,prp,0
329,pernas,n,0
329,compridas,v-pcp,0
329,iguais,adj,0
329,às,adv,0
329,das,v-pcp,0
329,atrizes,n,0
329,que,pron-indp,0
329,passam,v-fin,0
329,nas,adj,0
329,novelas,adj,0
329,da,adj,0
329,Rede,v-fin,0
329,Globo.Nossos,n,0
329,migrantes,adj,0
329,mantenedores,adj,0
329,morriam,v-fin,0
329,por,prp,0
329,volta,n,0
329,de,prp,0
329,cinquenta,n,0
329,e,conj-c,0
329,cinco,num,0
329,anos,n,0
329,",",",",0
329,de,prp,0
329,pneumonia,prop,0
329,–,v-fin,0
329,doença,n,0
329,adquirida,v-pcp,0
329,na,adj,0
329,prática,n,0
329,de,prp,0
329,",",",",0
329,em,prp,0
329,plena,adj,0
329,madrugada,n,0
329,",",",",0
329,carregar,v-inf,0
329,carne,n,0
329,congelada,v-pcp,0
329,nas,adv,0
329,costas,v-pcp,0
329,–,v-fin,0
329,cirrose,n,0
329,",",",",0
329,câncer,v-inf,0
329,ou,conj-c,0
329,alguma,pron-det,0
329,infecção,n,0
329,contraída,v-fin,0
329,nos,pron-pers,0
329,fornos,adj,0
329,das,v-pcp,0
329,padarias,n,0
329,da,adj,0
329,Central,adj,0
329,do,adj,0
329,Brasil,prop,0
329,",",",",0
329,em,prp,0
329,geral,adj,0
329,",",",",0
329,de,prp,0
329,proprietários,n,0
329,portugueses,adj,0
329,.,.,0
330,Ou,prop,0
330,",",",",0
330,ainda,adv,0
330,",",",",0
330,fatalmente,adv,0
330,nossos,pron-det,0
330,mantenedores,n,0
330,acidentavam-se,v-fin,0
330,em,prp,0
330,algum,pron-det,0
330,canteiro,n,0
330,de,prp,0
330,obra,n,0
330,",",",",0
330,sem,prp,0
330,ao,prp,0
330,menos,pron-det,0
330,ter,v-inf,0
330,direito,n,0
330,a,prp,0
330,uma,art,0
330,estrofe,n,0
330,de,prp,0
330,Buarque,n,0
330,:,adj,0
330,nem,conj-c,0
330,o,art,0
330,trânsito,n,0
330,atrapalhar,adj,0
330,.,.,0
331,São,v-fin,0
331,homens,n,0
331,e,conj-c,0
331,mulheres,n,0
331,que,pron-indp,0
331,chegam,v-fin,0
331,ao,prp,0
331,ﬁ,v-inf,0
331,m,n,0
331,da,adj,0
331,vida,n,0
331,sem,prp,0
331,ter,v-inf,0
331,tido,v-pcp,0
331,o,art,0
331,direito,n,0
331,a,prp,0
331,um,art,0
331,momento,n,0
331,de,prp,0
331,glória,n,0
331,",",",",0
331,recheado,v-pcp,0
331,do,adv,0
331,tilintar,v-inf,0
331,de,prp,0
331,moedas,n,0
331,",",",",0
331,sem,prp,0
331,reconhecimento,n,0
331,social,adj,0
331,",",",",0
331,nenhum,pron-det,0
331,status.Os,n,0
331,meninos,adj,0
331,e,conj-c,0
331,meninas,adj,0
331,do,v-fin,0
331,Noia,prop,0
331,",",",",0
331,e,conj-c,0
331,sinto,adv,0
331,conﬁ,v-fin,0
331,denciar-lhes,n,0
331,que,pron-indp,0
331,eu,pron-pers,0
331,não,adv,0
331,fui,v-fin,0
331,exceção,n,0
331,à,adv,0
331,regra,adj,0
331,",",",",0
331,nos,pron-pers,0
331,imaginávamos,v-fin,0
331,com,prp,0
331,aquelas,pron-det,0
331,mulheres,n,0
331,lindas,v-pcp,0
331,",",",",0
331,dirigindo,v-ger,0
331,carros,n,0
331,novos,adj,0
331,",",",",0
331,com,prp,0
331,todo,pron-det,0
331,mundo,n,0
331,nos,pron-pers,0
331,respeitando,v-ger,0
331,e,conj-c,0
331,devendo,v-ger,0
331,obediência,n,0
331,.,.,0
332,Eu,prop,0
332,também,adv,0
332,quis,v-fin,0
332,isso,pron-indp,0
332,.,.,0
333,O,pron-det,0
333,que,pron-indp,0
333,eu,pron-pers,0
333,não,adv,0
333,queria,v-fin,0
333,era,v-fin,0
333,ser,v-inf,0
333,um,art,0
333,servente,n,0
333,de,prp,0
333,pedreiro,n,0
333,",",",",0
333,limpador,n,0
333,de,prp,0
333,chão,n,0
333,",",",",0
333,ou,conj-c,0
333,lavador,n,0
333,de,prp,0
333,carro,n,0
333,para,prp,0
333,que,conj-s,0
333,as,art,0
333,pessoas,n,0
333,tivessem,v-fin,0
333,piedade,n,0
333,de,prp,0
333,mim,pron-pers,0
333,e,conj-c,0
333,me,pron-pers,0
333,dessem,v-fin,0
333,uns,pron-det,0
333,complacentes,n,0
333,centavos,adj,0
333,de,prp,0
333,gorjeta,n,0
333,ou,conj-c,0
333,de,prp,0
333,esmola.Nos,adj,0
333,dias,n,0
333,atuais,adj,0
333,",",",",0
333,quando,adv,0
333,nos,pron-pers,0
333,reunimos,v-fin,0
333,eu,pron-pers,0
333,",",",",0
333,meus,pron-det,0
333,irmãos,n,0
333,",",",",0
333,nossos,pron-det,0
333,ﬁ,n,0
333,lhos,adj,0
333,não-nascidos,v-pcp,0
333,no,pron-pers,0
333,Noia,prop,0
333,",",",",0
333,juntamente,adv,0
333,com,prp,0
333,os,art,0
333,mais,adv,0
333,velhos,adj,0
333,",",",",0
333,que,pron-indp,0
333,também,adv,0
333,não,adv,0
333,nasceram,v-fin,0
333,lá,adv,0
333,",",",",0
333,é,v-fin,0
333,inevitável,adj,0
333,o,art,0
333,surgimento,n,0
333,de,prp,0
333,algum,pron-det,0
333,assunto,n,0
333,que,pron-indp,0
333,nos,pron-pers,0
333,remeta,v-fin,0
333,àquele,adv,0
333,bairro.Um,n,0
333,de,prp,0
333,nossos,pron-det,0
333,últimos,adj,0
333,encontros,n,0
333,foi,v-fin,0
333,paradigmático,adj,0
333,",",",",0
333,revelador,n,0
333,",",",",0
333,cheio,n,0
333,de,prp,0
333,contradições,n,0
333,e,conj-c,0
333,conﬂ,v-fin,0
333,itos,n,0
333,.,.,0
334,Posso,v-fin,0
334,iniciar,v-inf,0
334,essa,pron-det,0
334,fase,n,0
334,da,adj,0
334,história,v-fin,0
334,lhes,pron-pers,0
334,dizendo,v-ger,0
334,que,conj-s,0
334,a,art,0
334,maior,adj,0
334,marca,n,0
334,de,prp,0
334,nossa,pron-det,0
334,família,n,0
334,é,v-fin,0
334,a,art,0
334,paixão,n,0
334,e,conj-c,0
334,o,art,0
334,conﬂ,n,0
334,ito,adj,0
334,.,.,0
335,Desde,prop,0
335,que,conj-s,0
335,tenho,v-fin,0
335,condições,n,0
335,de,prp,0
335,racionalizar,v-inf,0
335,algo,pron-indp,0
335,sobre,prp,0
335,os,art,0
335,entes,n,0
335,que,pron-indp,0
335,me,pron-pers,0
335,criaram,v-fin,0
335,e,conj-c,0
335,os,pron-det,0
335,que,pron-indp,0
335,foram,v-fin,0
335,criados,v-pcp,0
335,comigo,adv,0
335,",",",",0
335,posso,v-fin,0
335,aﬁ,adv,0
335,rmar,v-inf,0
335,que,conj-s,0
335,estas,pron-det,0
335,são,v-fin,0
335,as,art,0
335,duas,num,0
335,características,n,0
335,principais.Num,adj,0
335,domingo,n,0
335,de,prp,0
335,agosto,n,0
335,",",",",0
335,quando,adv,0
335,comercialmente,adv,0
335,impõem-se,v-fin,0
335,as,art,0
335,comemorações,n,0
335,dos,v-pcp,0
335,dias,n,0
335,dos,v-pcp,0
335,pais,n,0
335,",",",",0
335,nos,pron-pers,0
335,reunimos,v-fin,0
335,todos,pron-det,0
335,.,.,0
336,Almoço,n,0
336,regado,v-pcp,0
336,a,art,0
336,galinha,n,0
336,caipira,prop,0
336,",",",",0
336,cerveja,prop,0
336,",",",",0
336,cachaça,n,0
336,",",",",0
336,água,n,0
336,fresca,adj,0
336,e,conj-c,0
336,sombra,adj,0
336,.,.,0
337,Podemos,v-fin,0
337,dizer,v-inf,0
337,que,conj-s,0
337,",",",",0
337,do,v-fin,0
337,ponto,n,0
337,de,prp,0
337,vista,n,0
337,material,adj,0
337,e,conj-c,0
337,considerando-se,v-fin,0
337,os,art,0
337,padrões,n,0
337,atuais,adj,0
337,das,v-pcp,0
337,famílias,n,0
337,de,prp,0
337,classe,n,0
337,média,adj,0
337,",",",",0
337,nosso,pron-det,0
337,almoço,n,0
337,apresentou,v-fin,0
337,características,n,0
337,absolutamente,adv,0
337,convencionais,adj,0
337,.,.,0
338,Entretanto,prop,0
338,",",",",0
338,se,pron-pers,0
338,passarmos,v-fin,0
338,para,prp,0
338,o,art,0
338,aspecto,n,0
338,emocional,adj,0
338,",",",",0
338,aﬁ,v-fin,0
338,rmo,n,0
338,que,conj-s,0
338,extrapolamos,v-fin,0
338,todas,pron-det,0
338,as,art,0
338,normas,n,0
338,de,prp,0
338,convivência,n,0
338,familiar,adj,0
338,.,.,0
339,Todos,v-pcp,0
339,nós,pron-pers,0
339,",",",",0
339,sem,prp,0
339,exceção,n,0
339,",",",",0
339,choramos,v-fin,0
339,copiosamente,adv,0
339,por,prp,0
339,motivos,n,0
339,que,pron-indp,0
339,estão,v-fin,0
339,na,adv,0
339,nossa,pron-det,0
339,história.Há,n,0
339,cinquenta,adj,0
339,anos,n,0
339,atrás,adv,0
339,",",",",0
339,era,v-fin,0
339,impossível,adj,0
339,fazermos,v-fin,0
339,um,art,0
339,evento,n,0
339,como,adv,0
339,esse,pron-det,0
339,.,.,0
340,As,prop,0
340,condições,n,0
340,materiais,adj,0
340,não,adv,0
340,possibilitavam,v-fin,0
340,.,.,0
341,Aﬁ,n,0
341,nal,adj,0
341,",",",",0
341,alguns,pron-det,0
341,dos,v-pcp,0
341,personagens,n,0
341,que,pron-indp,0
341,hoje,adv,0
341,enchem,v-fin,0
341,nossos,pron-det,0
341,olhos,n,0
341,de,prp,0
341,lágrimas,n,0
341,por,prp,0
341,discussões,n,0
341,sérias,adj,0
341,ou,conj-c,0
341,fúteis,adj,0
341,",",",",0
341,quando,adv,0
341,habitam,v-fin,0
341,o,art,0
341,interior,n,0
341,da,adj,0
341,Paraíba,prop,0
341,",",",",0
341,dividiam-se,prop,0
341,",",",",0
341,em,prp,0
341,plena,adj,0
341,adolescência,n,0
341,",",",",0
341,entre,prp,0
341,pedir,v-inf,0
341,esmolas,n,0
341,ou,conj-c,0
341,quebrar,v-inf,0
341,paralelepípedos,v-pcp,0
341,para,prp,0
341,construção,n,0
341,de,prp,0
341,rodagens,n,0
341,",",",",0
341,o,pron-det,0
341,que,pron-indp,0
341,no,v-fin,0
341,ﬁ,n,0
341,m,adj,0
341,do,v-fin,0
341,mês,n,0
341,possibilitavam-lhes,v-fin,0
341,uma,art,0
341,feira,n,0
341,para,prp,0
341,ajudar,v-inf,0
341,na,adj,0
341,manutenção,n,0
341,familiar,adj,0
341,.,.,0
342,Se,conj-s,0
342,uma,art,0
342,família,n,0
342,não,adv,0
342,pode,v-fin,0
342,se,conj-s,0
342,considerar,v-inf,0
342,como,adv,0
342,tal,pron-det,0
342,",",",",0
342,se,conj-s,0
342,não,adv,0
342,puder,v-fin,0
342,se,conj-s,0
342,divertir,v-inf,0
342,junto,adv,0
342,",",",",0
342,se,conj-s,0
342,proteger,v-fin,0
342,junto,adv,0
342,",",",",0
342,ser,v-inf,0
342,diferente,adj,0
342,estando,v-ger,0
342,junto,adv,0
342,",",",",0
342,não,adv,0
342,é,v-fin,0
342,uma,art,0
342,família,n,0
342,.,.,0
343,Considero,v-fin,0
343,que,conj-s,0
343,a,art,0
343,nossa,pron-det,0
343,",",",",0
343,na,adv,0
343,melhor,adj,0
343,deﬁ,v-fin,0
343,nição,n,0
343,da,adj,0
343,palavra,n,0
343,",",",",0
343,é,v-fin,0
343,uma,art,0
343,família,n,0
343,porque,conj-s,0
343,é,v-fin,0
343,conﬂ,adj,0
343,ituosa,adj,0
343,.,.,0
344,Nossa,v-fin,0
344,preocupação,n,0
344,uns,pron-det,0
344,com,prp,0
344,os,art,0
344,outros,pron-det,0
344,e,conj-c,0
344,o,art,0
344,conﬂ,n,0
344,ito,adj,0
344,são,v-fin,0
344,as,art,0
344,garantias,n,0
344,contraditórias,adj,0
344,",",",",0
344,ímpares,prop,0
344,e,conj-c,0
344,inquestionáveis,adj,0
344,do,v-fin,0
344,amor,n,0
344,que,conj-s,0
344,nos,pron-pers,0
344,rodeia.A,v-fin,0
344,matriarca,n,0
344,da,adj,0
344,família,n,0
344,e,conj-c,0
344,ente,adv,0
344,mais,adv,0
344,lembrada,v-pcp,0
344,nesses,n,0
344,encontros,adj,0
344,",",",",0
344,dona,v-fin,0
344,Cassiana,prop,0
344,",",",",0
344,era,v-fin,0
344,uma,art,0
344,mulher,n,0
344,de,prp,0
344,aparência,n,0
344,física,adj,0
344,frágil,prop,0
344,",",",",0
344,portadora,n,0
344,de,prp,0
344,bronquite,n,0
344,asmática,adj,0
344,",",",",0
344,vivia,v-fin,0
344,fungando,v-ger,0
344,e,conj-c,0
344,limpando,v-ger,0
344,o,art,0
344,nariz,n,0
344,.,.,0
345,Baixinha,prop,0
345,",",",",0
345,com,prp,0
345,a,art,0
345,pele,n,0
345,mesclada,v-pcp,0
345,pela,adj,0
345,miscigenação,n,0
345,",",",",0
345,tinha,v-fin,0
345,cabelos,n,0
345,pretos,adj,0
345,",",",",0
345,lisos,adj,0
345,",",",",0
345,grossos,adj,0
345,",",",",0
345,olhos,v-fin,0
345,grandes,adj,0
345,e,conj-c,0
345,negros,adj,0
345,como,adv,0
345,as,art,0
345,penas,n,0
345,de,prp,0
345,uma,art,0
345,graúna,n,0
345,.,.,0
346,De,adj,0
346,sensibilidade,n,0
346,assustadora,adj,0
346,",",",",0
346,era,v-fin,0
346,cheia,adj,0
346,de,prp,0
346,mandingas,n,0
346,e,conj-c,0
346,acertava,v-fin,0
346,palpites,n,0
346,com,prp,0
346,frequência,n,0
346,",",",",0
346,além,prop,0
346,de,prp,0
346,rezar,v-inf,0
346,muito,adv,0
346,.,.,0
347,Ela,prop,0
347,parecia,v-fin,0
347,uma,art,0
347,criança,n,0
347,quando,adv,0
347,nos,pron-pers,0
347,abraçava,v-fin,0
347,e,conj-c,0
347,beijava,v-fin,0
347,nosso,pron-det,0
347,pescoço,n,0
347,e,conj-c,0
347,era,v-fin,0
347,apaixonada,v-pcp,0
347,até,prp,0
347,a,art,0
347,unha,prop,0
347,do,v-fin,0
347,pé,n,0
347,pelo,adj,0
347,nosso,pron-det,0
347,avô,n,0
347,",",",",0
347,o,art,0
347,negrão,n,0
